instrument,intercept,beta_bm,beta_hml,beta_smb,beta_op,beta_inv,beta_mom,mktval,sector,industry
US7493604000,0.084797343400706,2.563905962365772,4.085654934490121,8.071142921509686,8.593158305921271,0.9152502381668244,2.5775050691882315,161.4711324,20,202020
US9222801022,-0.0321405314874972,-0.3104099557698289,-0.1359690414543718,4.674393326481828,-0.0576542589723154,0.787275621175201,-0.9926539383857552,5023.67901335,45,451030
US73642K1060,-0.0049974775872096,1.48629698165116,-2.635891263314785,1.655181337163337,3.426779023241648,3.8544354421491103,2.2441232293502003,343.62139812,25,253010
US2197981051,-0.0502087112898071,1.133237290558353,-0.4561265860207724,-1.9603973959975696,-0.5907282734902095,0.9169190277051592,-2.082910668293377,972.4711584000001,35,351010
US89142B1070,0.0539335112847707,-4.085792302123272,-0.2285299537928478,6.834039877480366,2.6739751707055994,-4.864720465092033,-0.8850908539916965,47.51786184,25,255040
US2960561049,0.0221018378120128,-0.9830929119424556,-2.07971680263251,1.205627694833356,-0.5442965358198045,-0.7653634867853112,-0.03731270589949,203.47912032000002,25,252020
US47233W1099,-0.0366370472317939,0.9382466317082808,-0.3637481256707821,3.539583943610061,0.8285686603493613,-0.2739892378753673,-1.726430961447586,7915.12998567,40,402030
US29786A1060,0.0319622619670579,1.6730972751327051,3.0103984278946303,2.87277102883524,2.739215613717303,-2.51851035380526,0.872250791313306,7254.75371416,25,255030
US15678C1027,0.0650858761104393,1.097851112616849,-2.184316201482756,0.4995755837948494,0.8681175617678689,3.34550467031292,0.4937350240708354,703.83891456,35,351010
US8292141053,0.0045024375670376,0.4037326790354399,2.907832088408613,3.2275783190565623,-0.1163349229331488,-1.98725951756748,-1.359534222248606,305.34423846,35,351030
US19240Q2012,-0.0068159646900765,2.229790283493903,-12.843013040919796,-9.68930287975017,-6.692807159634591,-4.866478425156759,1.099549614108604,6517.2062148,35,352010
US28036F1057,0.0623433263591026,0.0499470394325842,-4.186838260188512,-3.439693524600859,-3.0045781429939424,0.6081537952994198,1.171876676157121,3655.11901912,35,352020
US86150R1077,0.0531667822358587,0.8249480809706222,2.0272858611499838,-2.159426768056435,0.1489694428977709,-0.7160500552694495,1.3997998678643664,1922.9526280200002,35,352010
US89532M1018,0.0854855885576627,1.2788243729977795,4.064517680639832,-0.23735602994404,1.434804896935686,-5.083347358235874,1.383600903004253,2324.0799746999996,35,352020
US47103J1051,-0.0810471059732022,1.392777272046073,-4.002327543635691,-5.014708661496943,-3.9975787956399857,-2.971757539964031,1.2565794154482024,893.06048464,35,352010
US03980N1072,0.0599063864026548,1.06142187722915,7.1500118654643,2.3797540841214686,4.507306885870658,-0.936236208676865,0.2126504132678043,1183.92656018,35,351020
US4586653044,0.0101393241337108,1.591836220764149,-3.3361873248470038,-0.8340839064185994,0.167255389593159,2.950095755997232,1.4885438144681005,2143.5160175100004,20,202010
US26929N1028,0.0180020975465229,-1.391066541588912,4.2217011659247135,5.985158311969585,2.5487571813473764,2.8204803709045234,-1.840354265687312,82.67557792,20,201070
LU0974299876,-0.0413176916096023,0.9916923053932848,0.0749375254150244,-0.0400858909228301,0.0130170883597937,1.6246698751768478,-2.8552419824865263,1578.5667247999997,45,451020
US05366Y2019,0.0477039525791597,0.9961556049058328,1.8386173815581208,-0.8844835580387922,2.893463184838353,1.7623705901362623,1.6425634568569714,258.31958673,45,452010
US42226A1079,-0.0059099707770517,-0.4942716529534851,0.0418509359009703,0.6749562982294427,-1.0221238874594256,-2.2111335454974315,-1.340767711796838,8559.1031688,35,351020
US23284F1057,0.0138305985221284,0.6478682342541434,-4.513243594102206,-3.659288934892073,-3.190394928075333,2.6450938827020423,1.0226092257952173,696.5331032400001,35,352010
US45720N1037,0.1169860637696791,6.421067499770919,8.68657124159812,-1.9617453589608775,0.9960461569478825,-7.675431147150774,2.364507893290326,853.1402753999998,35,352010
SG9999014716,0.1954771065612273,3.9197438199113903,13.396818959862353,3.901837069500147,10.329656193973866,5.340968634603761,-2.639050682864666,1005.8755648,,
US76134H1014,0.000292545388532,1.0835424667836588,-11.776661063535531,-6.873407317578669,-5.495706532417212,-0.2448811109430195,-0.0020352826447902,513.6557455999999,20,202020
US38268T1034,-0.1116085854437599,5.918309369108627,6.598750460405192,8.962649657481542,6.365099771174395,-10.505678749922414,0.8904727155028823,107.7441299,25,252010
US05589G1022,0.0251432905915656,1.9065302454388289,-1.1524667458247384,0.8425761067529511,4.166050099691305,-0.0189944034720603,2.0348845998869924,4236.032547739999,40,403010
US75134P6007,7.73302983634299e-05,-2.652432626229128,3.4057283179828524,3.993659351418798,-1.7829654947762514,5.985063977699018,-1.322351010800583,587.8010650800001,15,151040
US8923561067,-0.019121595584104,0.458471859255126,-1.3148266265271171,-2.388969598014857,0.0312936743744005,4.06471471488194,0.2239975294660271,18615.140992139997,25,255040
US68243Q1067,-0.040155202263023,1.1574002642113257,-1.3128276185545962,2.649682134888163,0.1855469296630174,2.786287191473786,-2.0051019538629955,171.93475487999999,25,255040
US0527691069,-0.0068368270389519,1.0723043344552965,2.357385869207886,1.0346124120083449,1.6866881421513846,-1.128768509404497,-1.5817278227530038,52997.5541165,45,451030
US6311031081,-0.0004980024308262,1.38910007090947,0.4473927961457897,0.8320579999920009,1.1508666216789836,0.2524771218366892,-1.7185741852981402,38892.41022502,40,402030
US45768S1050,0.0016114902474741,0.6777720626880086,-1.0052453665324377,0.241791282036988,0.1728320350753844,2.3199244388857485,-0.4275480697621382,2282.4704718,15,151010
US3976242061,0.0479940189748794,0.8224726885664142,-2.611026813006616,-1.4236520690796148,0.9605038201656124,1.7129716945749651,0.152885760530261,972.9464427500001,15,151030
US05153U1079,-0.0035418386819008,0.6213466467158848,-0.3713232751703941,0.0664475907403211,-0.12199308187282,-1.1548864963046466,0.3557638665704972,781.30414296,35,352010
US25961D1054,-0.0552332206906589,2.201347156048696,-4.356540163029079,-0.1305550472570598,-0.0697812573616859,4.207836970897341,1.1599377960504325,146.04040304,60,602010
US4829311020,,,,,,,,1854.5008841699998,35,352010
US90337L1089,0.0443468735893645,0.7128857943218913,2.411754768325548,0.8876556778687573,2.853132222768602,1.7670782165040184,-0.4289251772023689,1188.7258281599998,35,351020
US36322Q2066,0.2278453544418051,1.8447600932339716,-1.106974378572561,-6.343504721503189,-2.7441660313697804,-4.980568950141902,-2.304421801287369,1586.15016198,,
US09062W2044,0.0339554559831311,2.173164770880244,2.011841420748097,-1.695948468014652,0.7097127436775179,0.0756603456116037,0.3046304180945175,1665.3723355200002,35,352030
US42222N1037,-0.0155704743645109,-0.2508206897540921,-0.5906715655905266,0.8816633356636709,-0.6988063790874959,-0.6391061102649652,-0.5191260330351107,670.7565078000001,35,351030
US02079K1079,-0.0172031020390634,1.8296858300508467,-1.7226636306480183,-0.9205121977233698,-1.58708124219297,-1.7419584683200835,-0.2837329579762054,3931776.6235350003,50,502030
US02079K3059,-0.0179720647211492,1.832646959235772,-1.8575327381635716,-0.9872525885528384,-1.7059565560811865,-1.6562806339599463,-0.2186677183361061,4204755.336178999,50,502030
US5184391044,-0.0185369218279512,3.0781649173904877,-0.9768049153326032,-2.216798129061801,-0.2694712932859711,3.223132519855728,-0.3632034267657344,31007.8705268,30,303020
US2910111044,0.0150164418543707,1.7976266571308854,-0.4858843464894693,-1.2607112488011134,0.5064871662449556,2.361637424813522,0.3759839714646324,90739.59179859,20,201040
US0079031078,0.051328063955848,1.8087543218934872,2.5715584265475626,1.2642718361404883,-2.9336065632312014,-2.598934379929924,-0.0918584924791415,834343.2217708001,45,453010
US2244411052,0.0007258895512088,1.0406552341960675,0.2446397809251455,0.553977599551017,2.057646546417867,0.4024206698515495,1.1959281827715258,2533.4945038,45,452030
US83422N1054,-0.0410628103353247,1.7676218051556438,2.399640845512694,-2.820566628204933,-2.5233762362678496,1.9816086147104837,-0.0185570645089219,433.71168500000005,25,251010
US45784A1043,0.1276639036003003,1.7511067663760844,-0.3347178737852458,-3.5613161307562087,3.1183425631882766,-2.1323663193780784,3.9171993002454455,212.65834608,35,351020
US92921W3007,0.0217993366826828,0.5756718219664274,4.423410819147368,-0.1876189929215079,-5.662986479409518,-0.1833444074169747,-2.6607751154224744,242.02181336,45,452030
US3131483063,0.009703370000184,1.9354376458291636,0.0872453173641303,1.3697061370056585,2.5722034113625507,0.1581228184950028,-0.3513269257053278,2418.3933708,40,402010
US49428J1097,-0.0202781443032914,0.5059320204936256,-0.0324507540459099,2.0144212549730254,0.6833617083601242,0.5030548706200941,-0.3879903496890311,608.08356726,45,452030
US0269481091,0.0675588550711831,0.9026521199551232,3.8987809336440935,0.6658535570389522,3.172898791597946,0.6965963285460888,0.5366312920988286,211.6625749,40,403010
US80004C2008,0.2252794317952764,0.5958209620566266,-13.738548630022374,-9.366373056084369,-14.737250093535073,8.651773227012129,4.553716098205382,192364.0795696,45,452020
US03769M1062,0.004881958840701,-0.0538624773881592,1.7731788808501854,3.948402522467502,1.1568089963088206,-0.1422252978718392,-1.7583278334966164,59526.75706353,40,402010
VGG2662B1031,0.0101423102167325,3.2099095971031137,-3.83470294637938,-4.88710786388586,-5.29789921417499,8.527316710743797,3.3784755336404277,319.32820104,15,151040
US19260Q1076,-0.0605142663750617,1.3374091632582157,4.128261277088931,2.055720702427988,1.3145042488344123,-2.6576318567976225,-0.4538583338515139,38328.14644246,40,402030
US6200763075,0.0289923425678867,1.3299237945284663,-0.1157741839479424,-0.8598194705228952,2.403963615249606,2.4213526936429437,0.929013519577356,76851.46130032,45,452010
US6031701013,-0.0069593433473454,-0.4311667495225667,3.9318684720571713,2.819516813175742,-4.112213672923617,-11.168087005464844,-0.38747743041943,2129.8949687500003,35,352010
US1570851014,0.0203455094229205,1.598000273854236,-5.801930821760353,-4.707233838764136,-5.8765202210033465,6.779550858614674,0.8554720342741524,565.00724928,35,351010
US1858991011,-0.0511724504812813,1.9200478043720617,-1.0740076924079651,0.090653885885017,-2.948217631291014,-0.5464394690362552,-2.7098412581402584,6667.83506664,15,151040
US8313491057,0.0649001364497665,0.7929119747946263,2.687934310125841,0.2464609505886906,1.7451712747530077,-0.396480411355985,0.0247872210583716,1456.5866180799997,40,403010
US01021M1045,,,,,,,,1339.9,35,352010
US6819191064,0.0423901561538772,1.3392504924162023,1.7449291058798928,-0.0630925497981792,2.4215858205703515,1.978631339480569,0.0469830981188174,23745.71407459,50,502010
US5019761049,0.0788783285790742,-0.1610961153497103,4.928608568444291,2.8699638869575583,0.6863874509027561,-3.840192270116752,0.26541941350259,493.84567133999997,35,352010
US1431301027,0.0150053053786613,0.0917544801876781,-2.194031022087094,-1.0008110251004003,-0.256016083780942,4.263913876417192,-0.228513496382942,8471.43109081,25,255040
US4923271013,-0.0394623386265316,1.1814265272192677,0.7552732164472316,1.4550614057812423,0.748570335553313,0.3176089509691078,-0.6714329051619793,190.39950225,35,352010
US20451Q1040,-0.0220901805845266,4.888780768218132,-7.847274106366247,-2.137337032622414,0.1968693633956659,2.992358367640464,3.80944635621354,843.31591875,40,402010
US0067391062,0.0054108288210585,0.9880205585230422,0.6353881975348624,-0.4797327486569442,1.1530852374835885,-0.8780396120225537,-0.5255325451485132,2111.3424364200005,35,351020
US55354G1004,-0.0184352660407594,1.0715014904223388,-0.0497919710537089,0.250051915425346,-0.1252527676829787,0.3109807415773238,-0.4869220203282145,40000.534529619996,40,402030
US3886891015,-0.0859047791367753,1.1406542583882318,-2.8130676690482472,-0.8596582048523569,-1.704089279472596,2.7587717360434496,-0.6237843688775463,3323.5692870000003,15,151030
US02157Q1094,0.4082557242880227,0.8523745297154812,17.667041175701193,-10.59366134322265,-2.8062677378712846,-4.973457708126627,-0.6484139435556499,1155.23782296,35,352020
US4525211078,-0.0158678335979947,0.8215991171130661,-0.801240238922245,0.4791866468731303,0.1670095493423536,-0.4476813413752379,-0.2491339517827385,223.68478806000002,45,452020
US4969042021,-0.0115975041674383,1.358239792645569,1.5159817330136036,1.9274062301218315,2.4676650212191777,2.246694898769481,1.168478295936393,190.21403921,40,403010
US14040H1059,0.0240391119289974,0.550944168032923,2.750514168947171,2.3055798530916265,2.1751961390366708,0.6146045274220271,-0.6297594500395929,135065.84738,40,402020
US7766961061,0.0054225969467088,0.4269030887528776,2.8758514089657305,2.315533288652964,2.9019726536473733,-1.3770362896388606,-1.0246439678357675,39351.15992848,45,451030
US8825081040,-0.017913521559767,2.682781380538603,-3.73219729761803,1.1983195564710387,0.9805182286495556,1.7180155773245505,1.4339818844464611,254713.7840574,45,453010
US5787841007,0.0438359290445628,0.2939998325605653,0.1577643943785045,-3.174808634509916,-3.3980215705765437,-1.7864189612313193,0.3242952329516655,1110.45127823,35,352020
LU2369833749,0.0386502019345876,1.3469992784394755,-1.550103008481833,-1.2079878804999964,1.080225801811626,3.061521789403862,1.0358598400659027,721.161948,15,151030
US30234F1012,,,,,,,,189.3191978,40,403010
US8693672011,0.1160424420860236,0.59640896878334,1.8154506869943503,1.198525225738298,3.1527022691018702,-0.938748123656484,3.677291492243557,296.77729931999994,35,352010
US3596941068,0.0037885729863641,0.8961872315548456,-0.5105281326002875,-0.977659442525306,0.1484266842023712,2.3022635640898814,1.020403204684629,3363.3098132399996,15,151010
US8740541094,0.0065232083974405,0.6225620357612633,2.772603679632231,1.6553451861969508,1.1649265530573882,-1.594305536911666,-0.3144227066444438,45493.46435608,50,502020
US2289031005,0.0288591116396544,1.4679281216988291,3.2888314953648705,1.0275066435122049,4.547654581538013,0.2627125205570806,0.0398316894178676,1251.73502432,35,351010
US92915B1061,-0.0003608305529603,-0.7650552087845173,2.0134342339533866,0.4407674391678879,-1.1617186408779665,-0.7554655912984246,0.4182217585808072,166.36183042000002,35,352010
US91879Q1094,-0.0017523398873998,0.3000686212897957,0.6242923816104177,-0.8333908789007696,-0.1084794602175063,0.4337933558604929,-0.6805689332711736,5062.95227825,25,253010
US6541061031,-0.0651668883979258,0.947983175609456,-2.42261110328372,-2.79961341864231,-1.2349102033094532,2.08130981346568,-0.2952959096039018,59333.0322954,25,252030
US8542311076,0.0378462536143504,0.4065658563436993,-1.0039438156317886,-1.8261658146731667,-0.6612405669642412,1.367791926547402,1.884478564201114,3948.16391124,20,201060
US57064P2065,0.0142715016806653,-2.445878766417346,-1.0877761338884655,1.7110295913933635,-1.2366529683821028,-0.5057058326117498,-1.5061594989007574,42.96872894999999,40,402030
US78397T2024,0.0267853113905911,0.1012086638417398,-2.9973203644125057,-6.607817311737271,-5.368449530888611,1.7297924354585363,-0.053346395591445,305.50280535,35,352010
US5950171042,0.01037711561119,2.372452181038565,-0.0274292399740443,2.61685485945224,2.210438752661484,2.8262950710032424,1.5084613540344725,42085.42783082,45,453010
US12763L1052,0.0055111709094157,2.3719550610016524,0.4791943129064656,-3.921945474106657,-0.9023819187165784,1.0516698126544326,-0.3097240100193237,1014.543981,20,201010
US76118Y1047,0.0337428479866935,2.085927001463544,5.348355686095324,2.7504522005614955,5.513579987688019,-3.0704539521652103,0.9709948591697452,3068.18786402,20,201020
US4316361090,0.0163793731076885,-0.1146039108563163,0.7957545098157455,1.991938975353749,1.80568505874204,2.3525681283626896,0.5465658668357707,1671.48649494,20,201060
US0003611052,0.0555705575207666,0.3939856721329635,-2.8110148763794887,-1.2514648677323736,0.016198200482844,2.8281762636881003,1.933041329350495,5711.8031126099995,20,201010
US6496048405,-0.0119255880156546,1.2222915004854698,-4.110138140400519,-2.2690550508719785,-1.9366217669015475,2.432942034374017,0.8085274052312585,843.7627911999999,40,402040
US51509F1057,-0.0314929668617916,0.183415260552644,-4.2699291161084965,-3.376342838768437,-2.950918506394798,4.040343087079597,-0.073323357858366,146.53013004999997,25,255040
US2825641036,,,,,,,,454.02709716,35,352010
US0373261058,0.3373421255860333,-14.764399387721298,12.444799696788792,21.01745137334413,2.7626641855741134,-15.460105857041286,-2.639413533357688,146.01528484,35,352020
VGG6375R1073,0.1286537537420454,1.9473984745246853,-3.332774577556463,-4.2325260734900585,-0.4502198764234868,6.291231083540206,2.5027614599984997,3296.6524825,10,101010
US92242T1016,0.0035489131840161,0.3901020313244843,-3.268327993155487,-2.707028832211658,-2.9470643502595357,1.4545832416392632,-1.7406907324145178,1400.0963373,20,201010
US00846U1016,-0.0174295292018143,0.547318322394974,-0.6618015250049599,-2.006511476407214,-2.697383387401982,0.0712560981081845,-0.7404929169352635,41813.45153348,35,352030
US4050241003,-0.0045586301397395,2.0103005660494797,-4.259740116263023,-3.489826576915521,-1.9704392888171056,-1.5615775226933426,-0.4347379769857584,4092.3139025200003,35,351010
US7655041058,-0.0769867836066233,0.3150693308201658,0.6516468607002378,1.4325427872705196,-4.506730082429455,2.287586651461769,-0.9391195727277716,389.47684392,20,201060
US5926881054,0.016111870735165,1.2504226894195831,0.7732385376721871,-1.5290766855603832,0.8423308017877572,-0.1265638369675901,-0.1573047093623658,28313.745824679998,35,352030
US20030N1019,0.010695384334603,0.8189547709591186,-0.4833914697430869,0.128460708055331,1.854265222490128,3.51505526147898,0.0911923237888581,92188.638201,50,501010
US98980G1022,-0.0029441004904577,0.0039992369420643,4.524852115546776,2.148407198280211,0.3060366795645686,1.0406729926836522,-2.464512713905292,18694.13757589,45,451030
US8243481061,0.0025793088450175,1.27061673360849,-1.5856804038448928,-1.2067024656255594,1.0018127798750742,2.460944178152408,1.319577698063985,80919.87975814,15,151010
US5839281061,0.006695508476633,1.7666242259438514,0.0163639718788765,0.4528802677152499,1.304781390782744,2.40439784791966,0.5689301141965881,183.19152653999998,40,402020
US2774614067,0.0741993869520766,-0.4219366121052821,3.786622608079934,5.419028954283013,3.523913752094044,-3.073717023317494,0.6536136827350096,760.8063539999999,45,452020
US3205511047,0.0383737137243675,-0.569815646172122,-2.68573924671022,-2.836372650021928,-2.930924847058278,-0.3647898494938117,0.6322459432503019,147.78061207,25,255030
US4500561067,-0.0211530984038705,0.5249874923660197,1.549298423560116,0.1553171512499818,0.2169733212578668,0.0310657475445817,-0.361303882245383,4110.173765760001,35,351010
US0326541051,0.0030646708104505,2.6536675133378798,-3.1480508746283515,-1.2441018742088334,0.6300998122097663,1.3612330756852078,1.7861358495678754,189197.5643368,45,453010
BMG2004J1036,0.0107084633125308,1.7429400524909089,1.562175662185557,0.7968620044636059,2.468063630848952,1.989758493536626,0.6190163562768598,35775.86802636,25,253010
US1374041093,0.0805651584884863,0.988785740402279,3.370167116879319,4.4881416814315855,2.4562984867223854,1.624336653689011,-0.5505317349805829,731.6471055999999,35,352010
US47248R1032,0.0573279555675537,1.2907119601451775,1.596863937551882,0.2853567920855168,2.595647771903033,2.209696814863844,0.1133938845025427,184.2804591,40,402020
US5500211090,-0.0208545249706001,1.825896684653427,1.2465260183254463,-1.0093831998621718,2.0240236662146867,0.8053218687958834,-0.1909784891765075,12932.74866156,25,252030
KYG694511059,-0.0095261353483462,1.0479721365380477,1.7524172342691684,1.6544595155067978,1.6661325206471365,-0.1824093893449162,-0.2171598838579777,1834.3414788,40,402030
US86627T1088,-0.0206975864190203,2.1050443483083603,3.689175519954807,2.905261727212926,4.8100588284456105,-2.428484544387703,1.2566593102744483,1670.8813054500001,35,352010
US21871N1019,0.0811593247377588,-1.4603975703908234,1.9777282059886767,3.937860718468018,2.3567699762144807,0.2458182743335839,0.8440824776373647,3163.3500811199997,20,202010
US6710441055,0.0372696775505445,1.197493109594984,2.9748108814691627,-0.5641553876790142,2.7691858558235527,-0.8673725319590381,1.0302556123869948,3547.62185635,45,452030
US1569441009,0.0736101628839472,-0.4343486297329496,-2.659864008093729,-1.560696658273852,-1.498845431425427,-0.0294090819530671,2.014851844729047,5757.87941544,35,352010
US63845R1077,0.0098149296459587,0.6014928602577898,0.8146518794570307,0.6746027223337348,2.931057849084995,-2.884576282606956,0.388118998869526,1493.38579608,25,255040
US46817M1071,0.0454433856960076,1.0304153883744616,0.5437762052633214,1.677660556975762,2.315518177137267,2.229686231844454,-0.4447175179973247,9109.674504999999,40,402010
US4881522084,0.014289172500138,0.730999741205159,-2.0269648588805778,1.0424730587196689,0.2858968873775629,4.512461852868708,-0.5329826277989466,553.76947593,20,202020
US72352L1061,-0.0009824967221513,-0.2219812855965576,5.008740945374004,4.682888540326658,2.751479034344465,-1.643949791450311,-1.875900949348955,13560.08773864,50,502030
US30779N1054,0.0273614911880551,0.3803597066591643,-0.1571225879961446,1.1649943602968165,1.0907684951305598,0.9763586848521064,-0.331031060978823,441.75226432,40,401010
US8261652015,0.3000526682646235,-1.3714500118307296,8.919686938659993,13.813754060754178,5.368530402337036,14.415974820547303,-4.063799579914965,263.13262458,20,201010
US2566771059,0.0371184111001922,2.1517666831886517,-0.5047031826720685,-1.1080716627376894,2.709350900878309,2.55388104178565,0.5819704757915432,27098.56088749,30,301010
US04280A1007,0.1046942753629223,1.0135574501671245,2.9917499711378994,1.876037153937792,0.1665154501456394,-3.5379599824800585,-0.9865123927140236,10623.475668840001,35,352010
US8835561023,0.0107409553545765,0.6320304661611512,0.2311476472810627,-1.7672487840387414,-1.0633532044073732,0.4910239755464208,-1.093501757452839,217074.64453740002,35,352030
US8292421067,-0.007918942546978,2.6880533732147027,-1.2044607865072745,-1.1527673721161404,1.982918245126282,0.3071537451949025,1.5829020027474074,905.5661062800001,50,502010
US2074101013,0.0252605802825482,3.5141159225559497,0.6697229737546189,-2.144679204067044,3.64350185064314,1.443590419658646,0.2151325365317595,1501.7306493600001,35,351010
BMG762791017,0.1091588051204216,0.8883075388908153,2.3542018936734816,-3.345253779291028,-0.4771672163820325,-1.6327580489482787,1.3157521074572818,16266.43916001,35,352010
US4335351015,0.0548523196469644,1.1008582018321047,-1.0986170525619197,0.3894191287679667,0.3117828668541653,5.319804706927072,0.1221967138293276,91.11302900000001,20,202020
US2925541029,0.0785402034361818,1.6022971149119996,-0.7739835848472052,-0.3150286036462033,2.2762345886977293,-0.70142463144869,1.7189213907524137,2120.65899372,40,402020
US4041111067,0.0438236826563184,0.4953267472016753,0.5506447688771513,1.1034185489325603,1.7701710824518535,0.8955184972067164,-0.2684167172385518,536.42774428,40,401010
US20459V1052,-0.0253512194682282,1.3515252413943668,-3.6286438646955097,-1.7353364404756235,0.8832291102689197,4.0610043600439205,2.501392123276681,1680.65204997,45,452020
US02376R1023,-9.609891449869484e-05,1.339731314339233,0.911939783372676,-0.9619336155747452,-0.3947489739918906,-0.286694796847748,0.7783470817564684,9679.80746824,20,203020
IE00BDVJJQ56,0.0293391316090137,0.7388929331550604,0.1224647165462646,-0.6277648573657477,-1.4429707900351472,0.2386294845047938,0.5281876925436623,27402.364133170002,20,201040
US60510V1089,0.0183383624484074,0.5685774810081868,-2.3045747440373225,-0.9729556990196035,1.3212303978632385,2.49260347677174,1.266676267459781,774.9059626000001,30,302020
US28617K1016,0.1004601065473259,0.0635387651730512,3.7812479024681114,-1.2482128995827906,-0.7162381193593964,2.552429065350598,1.632503930501433,127.78662648000001,35,352010
US45841N1072,0.0085976561854638,0.9621300050087536,-0.85744006060889,0.1873246304465812,-0.664385813269062,1.320952932476533,0.3830707549725029,152107.44958080002,40,402030
US1572101053,-0.0095440185093746,1.6821086246290555,2.188664001201148,3.498283395755408,-0.2209238348110371,-2.7717207696295194,1.6242962227476494,906.7274193100001,45,453010
US35953D4016,-0.1083628308705122,1.642595473528313,2.7170770423564674,4.827187502932422,1.8425347132842755,0.782272721441128,-0.4348777324121696,1062.8167653,50,502030
US8110544025,-0.0091993068317612,3.8442954639182174,-5.413165350821804,-3.9257929071530304,1.2721263334008106,-0.579131376555138,2.245428486219188,274.829181,50,502010
US7043261079,0.0062706102471002,0.0635499276476669,1.7465084823664538,1.5669789801546594,1.17800538088611,0.1301084868254693,-1.5966701824039005,38799.384454930005,20,202020
US08265T2087,-0.0053305249811195,0.694384516412425,2.774128476817925,0.352585497165925,1.875240645922279,-0.2970778870891647,-1.0191390267482756,5904.69560832,45,451030
US7547301090,0.0196135370257647,0.9611123201492258,0.9873657752349416,1.9197817068188547,2.494320854588974,0.4035548137581882,-0.6635302558454101,31217.6237215,40,402030
BMG4388N1065,0.0107454549129493,3.9549916497209487,3.2162001611569746,5.512050348015765,5.426627219804966,-2.91408061322555,1.5181462386300906,693.92714094,25,252010
US0530151036,-0.0079743417578866,0.2388398470404784,0.4293218820634275,1.0933937083970533,0.2812609692931519,0.3965233202565087,-1.823624077728521,108277.397904,20,202020
US4131601027,0.0085472046567294,0.3122302849067826,0.0628649713896684,-1.154375477976893,-3.165891310913361,2.038896416101231,0.5253559059806275,1483.9539626,45,452010
US98937L1052,0.1507407606406248,2.645399231828151,9.458429492942576,-4.524817237072096,2.952719118269898,-8.307685285939542,0.3950473836726784,1410.9865128000001,35,352010
US09061G1013,0.0238669791471304,0.9462143098913512,0.1416913231781329,-1.4223028590619669,0.3439756877209079,2.041223110076588,0.0031900414264366,12931.96139053,35,352010
US9252831030,,,,,,,,5518.09,50,502010
US7625441040,-0.0703769713985949,1.2537093468696452,2.296506896406513,3.775123725872443,1.267552306323234,-1.5656906842832286,-1.0234249255775358,308.921317,45,452010
JE00BV7DQ550,0.0001020050286813,1.766032967552213,-2.5228546477555485,-2.855036777183724,0.2699468901166592,2.325659827140611,1.0240618156129278,21237.120846539998,15,151030
US83601L1026,-0.0007078130098116,1.78012119381198,-0.7219961795220372,-0.1177663557964128,0.7270598387950871,1.421301692065959,0.3270966192756979,2922.6112231499997,35,352030
US7392761034,0.0137123013512038,1.2943350770350823,-0.6059112455058742,2.477928178832645,0.8598063963654634,1.8278218008375535,2.140215034169096,3452.87373965,45,453010
US4583341098,0.0165026096518886,0.9700762659036162,-1.2555496231553218,-0.077178113710395,1.8374513874394915,2.135573355490885,0.2256238053475998,2069.56623584,30,303020
US4435731009,-0.0046854970094368,0.8125785822827982,7.505821894078209,3.2533168375638266,3.819186304578664,-3.0536561329163825,-2.778102169415672,10766.21017446,45,451030
US3596161097,-0.0892561021678491,1.735150970811426,-1.2080944719380864,0.4830841734636657,-1.5930373995757332,-1.8312362482591769,-1.1922526255436416,278.83346205000004,35,352020
US75513E1010,0.0416038081069952,0.2785966026066683,-0.0173215676339857,-1.311351506452453,-0.1428655352893797,1.6843750740546173,-0.747395301218022,,20,201010
US6153942023,0.0489999514287262,1.0758409638819852,-4.151264923497315,-2.4879566506176616,-1.3809177371366483,4.148307182190172,1.6527523618534512,13612.871648100001,20,201010
US2546871060,0.0017158274782329,1.0373574647618158,1.0017276157450818,0.981487855145747,1.2512332622976712,2.285497157778364,-0.0753767075123128,184378.69129679998,50,502020
US81282V1008,-0.0100770067171363,0.4735406396914013,0.8547831849156223,1.7046937650418503,0.5305496432947987,1.6121808366233623,0.5059061639521292,990.3832057200001,25,253010
US6877931096,0.011519172841848,2.408827890961736,-0.1457704933068022,1.6884816538649927,0.4083597245454822,-2.553553133574596,1.316834220783761,9344.01657718,40,403010
US58844R1086,0.0331509812088405,1.0912946525012286,-2.6707932467563635,-0.0055361560203606,0.995935024793775,1.5820969839946093,0.7397794675540147,1393.94799036,40,402010
US3976241071,0.0400644904537413,1.0672556130574866,-0.900917663805596,-0.7311660837635516,1.7842267629599555,1.0409750583530997,0.0512871637186325,4344.3743272500005,15,151030
US50216C1080,0.0007269219926317,0.9370719942075404,-0.9664929794621296,0.8348357574598848,0.2976238377035456,3.180566835571295,1.4032035145493529,801.871862,20,201040
BMG9001E1286,0.0410844867833468,-0.0663140131424487,-1.0969160385269103,0.0318925484173145,0.903025067535161,-0.4432314250829538,0.5394421189718658,1329.56003136,50,501010
US74179A1079,0.0119946718057688,0.5036639927573323,-1.182806562011434,0.1322629262356112,0.215864670388596,0.9337271593028788,-0.4371135387519334,224.24096912000002,40,401010
US98980L1017,0.0052072280682964,0.2199730335752537,0.6669996332715724,2.4486618347654283,-0.3592539784518821,0.0965755910963772,-1.758744427111765,30994.58673346,45,451030
